item_id:token	price:float	sales_type:token	sales_rank:float	categories:token_seq	title:token	brand:token
6884	99.99	Video Games	54321.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
6919	3.03	Video Games	35628.0	'Games', 'Video Games', 'Xbox 360'		
6940	29.99	Video Games	33730.0	'Games', 'Video Projector Accessories', 'Computers & Accessories', 'Cables & Accessories', 'Xbox 360', 'Video Games', 'Electronics', 'Lamps'		
6927	454.84	Video Games	21587.0	'Games', 'Video Games', 'PC'		
6909	29.99	Video Games	57222.0	'Games', 'Video Games', 'Xbox 360'		
6820	19.99	Video Games	7589.0	'Games', 'PC Game Downloads', 'Kids & Family', 'Video Games', 'Digital Games', 'Wii'		
6935	30.43	Video Games	23389.0	'Games', 'Video Games', 'Kids & Family', 'Sony PSP'		
6954	90.55	Video Games	50394.0	'Games', 'Video Games', 'PlayStation 3'		
6944	19.99	Video Games	39089.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
6920	7.38	Video Games	40168.0	'Games', 'Video Games', 'PC'		
6835	59.99	Video Games	56091.0	'Wii U', 'Video Games', 'Games'		
6931	399.99	Video Games	31452.0	'Games', 'Video Games', 'PlayStation Vita'	Assassin's Creed III Liberation PlayStation Vita Wi-Fi Bundle	Sony
6949	29.99	Video Games	3441.0	'Xbox', 'Hardware', 'Accessories', 'PlayStation 3', 'Consoles', 'Video Games', 'More Systems', 'Controllers'		
6956	19.99	Video Games	14849.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
6912	14.99			'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
6946	19.99	Video Games	37640.0	'Games', 'Video Games', 'PlayStation 3'		
6941	29.99	Video Games	34492.0	'Games', 'Video Games', 'PlayStation 3'		
6922	29.99	Video Games	913.0	'Games', 'Video Games', 'PC'		
6936	59.99	Video Games	17983.0	'Wii U', 'Video Games', 'Games'		
6955	11.75	Electronics	263368.0	'Video Games', 'PlayStation 3'		
6963	20.46	Video Games	44112.0	'Games', 'Video Games', 'PC'		
6879	19.99	Video Games	12689.0	'Games', 'Video Games', 'Kids & Family', 'Nintendo 3DS'		
6953	29.99	Video Games	23057.0	'Games', 'Video Games', 'PlayStation 3'		
6924	39.99	Video Games	3542.0	'Games', 'Xbox', 'Hardware', 'Kids & Family', 'Xbox 360', 'Consoles', 'Video Games', 'More Systems'		
6961	19.99	Video Games	9860.0	'Games', 'Mac', 'Video Games', 'PC'		
6933	74.99	Video Games	32246.0	'Games', 'Video Games', 'Sony PSP'		
6957	83.2	Video Games	61992.0	'Games', 'Video Games', 'PlayStation 3'		
6923	39.99	Video Games	24130.0	'Games', 'Video Games', 'PC'		
6925	14.99	Video Games	20257.0	'Games', 'Video Games', 'PC'		
6945	9.99	Video Games	5886.0	'Controllers', 'Video Games', 'Accessories', 'PlayStation 3'		
6951	24.99	Video Games	41235.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
6950	2.4	Video Games	12054.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
6917	127.12	Software	21798.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
6960	32.5	Video Games	27287.0	'Video Games', 'PC'		
6958	349.95	Video Games	30330.0	'Video Games', 'PlayStation 3'		
6929	49.99	Video Games	6704.0	'Games', 'Video Games', 'PC'		
6947	16.84	Video Games	21706.0	'Games', 'Video Games', 'PlayStation 3'		
6942	19.99	Video Games	18537.0	'Games', 'Video Games', 'Xbox 360'		
6826	34.99	Video Games	12846.0	'Nintendo DS', 'Video Games', 'Games'		
6937	59.99	Video Games	18161.0	'Wii U', 'Games', 'Toys & Games', 'Kids & Family', 'Video Games', 'Electronics for Kids'		
6943	19.99	Video Games	18073.0	'Games', 'PC Game Downloads', 'Kids & Family', 'PlayStation 3', 'Video Games', 'Digital Games'		
6962	39.99	Video Games	26239.0	'Games', 'Video Games', 'PC'		
6948	19.99	Video Games	30044.0	'Games', 'Video Games', 'PlayStation 3'		
6906	349.99	Video Games	40728.0	'Consoles', 'Video Games', 'Xbox 360'		
6959	29.99	Video Games	45031.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
6930	290.99	Video Games	19951.0	'Games', 'Video Games', 'PlayStation Vita'		
6964	32.95	Video Games	31079.0	'Guitars', 'Accessories', 'Video Games', 'Controllers', 'Wii'		
6965	4.9	Video Games	23795.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
6966	19.99	Video Games	61634.0	'Games', 'Video Games', 'PC'		
6967	1.45	Video Games	93613.0	'Games', 'Video Games', 'PC'		
6968	19.99	Video Games	9320.0	'Games', 'Video Games', 'PC'		
6969	0.75	Video Games	55984.0	'Software', 'Games', 'Video Games', 'PC'		
6970	29.99	Video Games	60962.0	'Games', 'Video Games', 'PlayStation 3'		
6971	19.99	Video Games	41382.0	'Games', 'Video Games', 'PC'		
6972	19.99	Video Games	35792.0	'Games', 'Video Games', 'Xbox 360'		
6973	9.99	Video Games	56815.0	'Nintendo DS', 'Video Games', 'Accessories', 'Cases & Protectors'		
6975	6.99	Video Games	1709.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
6976	6.99	Video Games	61682.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
6974	9.99	Video Games	2606.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
6977	103.01			'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
6978	129.99	Video Games	47645.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
6979	49.99	Video Games	82424.0	'Games', 'Video Games', 'Xbox 360'		
6980	19.99	Video Games	21194.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
6981	15.0	Video Games	9427.0	'Games', 'Video Games', 'PC'		
6982	45.79	Video Games	75748.0	'Video Games', 'Accessories', 'PlayStation 3'		
6983	38.69	Video Games	3589.0	'Gamepads', 'Accessories', 'PlayStation 3', 'Video Games', 'Controllers'		
6984	132.07	Software	32784.0	'Accessory Kits', 'Video Games', 'Accessories', 'Wii'		
6985	50.0	Video Games	22405.0	'Games', 'Video Games', 'PC'		
6986	89.95	Video Games	30707.0	'Video Games', 'PC', 'Gaming Mice', 'Accessories'	Logitech G500 Programmable Gaming Mouse	Logitech
6987	32.43	Video Games	58998.0	'Gamepads', 'PC', 'Accessories', 'Video Games', 'Controllers'		
6988	19.99			'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
6989	144.88	Video Games	77473.0	'Video Games', 'PlayStation 3'		
6990	3.99	Video Games	7526.0	'Hardware', 'Accessories', 'Video Games', 'More Systems', 'Game Boy Advance'		
6991	31.49	Video Games	19371.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
6992	43.78	Video Games	24133.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
6994	9.99	Video Games	38647.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
6993	6.99	Video Games	101979.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
6995	19.99	Video Games	57986.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
6996	29.99	Video Games	36454.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
6997	98.99	Video Games	42705.0	'Video Games', 'PC', 'Gaming Mice', 'Accessories'	Razer Orochi Elite Mobile Gaming Mouse	Razer
6998	14.99	Video Games	56143.0	'Xbox', 'Hardware', 'Accessories', 'Video Games', 'More Systems'		
7000	17.99	Video Games	31055.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7001	19.99	Video Games	8658.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
6999	19.99	Video Games	45893.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7002	38.99	Video Games	54327.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7004	19.99	Video Games	24708.0	'Games', 'Video Games', 'PC'		
7003	19.99	Video Games	11931.0	'Games', 'Video Games', 'PC'		
7005	19.99	Video Games	7723.0	'Games', 'Video Games', 'PC'		
7006	40.28	Video Games	77067.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7007	99.97	Video Games	62875.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7009	261.95	Video Games	22821.0	'Consoles', 'Video Games', 'Xbox 360'		
7008	18.77	Video Games	13537.0	'Super Nintendo', 'Hardware', 'Accessories', 'Video Games', 'More Systems'		
7010	18.6	Video Games	2818.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7011	19.99	Video Games	16025.0	'Games', 'Video Games', 'PC'		
7012	199.99	Video Games	17970.0	'Headsets', 'Video Games', 'Accessories', 'Xbox 360'		
7013	99.99	Video Games	18761.0	'Headsets', 'Video Games', 'Accessories', 'Xbox 360'		
7016	29.99	Video Games	1164.0	'Nintendo DS', 'Video Games', 'Games'		
7015	109.99	Video Games	15370.0	'Games', 'Video Games', 'Xbox 360'		
7014	29.99	Video Games	14014.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7019	75.99	Software	5669.0	'Sony PSP', 'Accessories', 'Cables', 'Video Games', 'Cables & Adapters'		
7018	1.99	Video Games	25819.0	'Accessories', 'PlayStation 3', 'Cables', 'Video Games', 'Cables & Adapters'		
7017	9.99	Video Games	31286.0	'Accessories', 'PlayStation 3', 'Cables', 'Video Games', 'Cables & Adapters'		
7020	49.95	Video Games	13667.0	'Software', 'Games', 'Video Games', 'PC'		
7021	19.99	Video Games	58839.0	'Games', 'Video Games', 'PC'		
7022	21.59	Video Games	44903.0	'Hardware', 'Accessories', 'GameCube', 'Video Games', 'More Systems'		
7023	41.97	Video Games	10089.0	'Gamepads', 'Hardware', 'Accessories', 'GameCube', 'Video Games', 'More Systems', 'Controllers', 'Wii'		
7024	55.29	Video Games	13280.0	'Video Games', 'Accessories', 'Xbox 360'		
7025	49.99	Video Games	28549.0	'Accessories & Supplies', 'Audio & Video Accessories', 'Accessories', 'PlayStation 3', 'Video Games', 'Electronics', 'Controllers', 'TV Remote Controls', 'Remotes', 'Remote Controls'		
7026	261.95	Video Games	82303.0	'Consoles', 'Video Games', 'Xbox 360'		
7027	28.72	Video Games	48105.0	'Games', 'Video Games', 'Xbox 360'		
7028	58.97	Video Games	42054.0	'Games', 'Mac', 'Video Games', 'PC'		
7029	39.9	Video Games	51127.0	'Gamepads', 'Accessories', 'PlayStation 3', 'Video Games', 'Controllers'		
7030	19.99	Video Games	72928.0	'Cases & Protectors', 'Video Games', 'Accessories', 'Sony PSP'		
7031	19.99	Video Games	10486.0	'Games', 'Video Games', 'PC', 'Xbox 360'		
7032		Video Games	37777.0	'Games', 'Video Games', 'Xbox 360'		
7033	30.29	Video Games	31080.0	'Gamepads', 'Accessories', 'Xbox 360', 'Video Games', 'Controllers'		
7034	7.85	Video Games	20535.0	'Cases & Protectors', 'Video Games', 'Accessories', 'Wii'		
7035	19.99	Video Games	47985.0	'Games', 'Video Games', 'PC'		
7036	19.6	Video Games	41401.0	'Games', 'Video Games', 'PC'		
7037	249.99	Video Games	58803.0	'Consoles', 'Video Games', 'Sony PSP'		
7038	47.9	Video Games	35068.0	'Games', 'Video Games', 'Wii'		
7039	19.99	Video Games	8129.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7040	133.34	Electronics	77457.0	'Games', 'Video Games', 'Wii'		
7041	29.99	Video Games	17698.0	'Games', 'Video Games', 'PC'		
7042	19.99	Video Games	53590.0	'Games', 'Video Games', 'PlayStation 3'		
7043	19.99	Video Games	89363.0	'Games', 'Video Games', 'Xbox 360'		
7045	11.52	Video Games	63073.0	'Games', 'Video Games', 'Xbox 360'		
7044	85.28	Video Games	33631.0	'Games', 'Video Games', 'PlayStation 3'		
7047	2.99	Video Games	2115.0	'Games', 'Video Games', 'PC'		
7046	5.44	Software	6606.0	'Games', 'Mac', 'Video Games', 'PC'		
7048	21.89	Video Games	37261.0	'Games', 'Video Games', 'PC'		
7049	68.41			'Accessories', 'Video Games', 'Racing Wheels', 'Controllers', 'Wii'		
7050	120.0	Video Games	21810.0	'Video Games', 'PC', 'Gaming Mice', 'Accessories'	Razer Naga MMOG Laser Gaming Mouse (RZ01-00280100-R3)	Razer
7051	34.99	Video Games	14149.0	'Accessories & Supplies', 'Audio & Video Accessories', 'Accessories', 'Video Games', 'Cables & Interconnects', 'Electronics', 'Accessory Kits', 'Wii'		
7052	1.09	Video Games	4892.0	'PlayStation 2', 'Hardware', 'Accessories', 'Video Games', 'More Systems'		
7053	87.95	Video Games	50893.0	'Video Games', 'Accessories', 'Xbox 360', 'Memory'		
7054	6.45	Video Games	94086.0	'Accessory Kits', 'Video Games', 'Accessories', 'Xbox 360'		
7055	6.99	Video Games	31211.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7056	6.99	Video Games	49148.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7057	12.49	Video Games	4897.0	'Games', 'Video Games', 'Kids & Family', 'Wii'		
7058	10.6	Electronics	235265.0	'Headsets', 'Video Games', 'Accessories', 'Xbox 360'		
7059	9.99			'Games', 'Video Games', 'Digital Games & DLC', 'PlayStation 3'		
7060		Video Games	713.0	'Games', 'Kids & Family', 'PlayStation 3', 'Video Games', 'Digital Games & DLC'		
7061	319.95	Video Games	2121.0	'Guitars', 'Accessories', 'Xbox 360', 'Video Games', 'Controllers'		
7062	14.99	Video Games	62588.0	'Cases & Protectors', 'Video Games', 'Accessories', 'Sony PSP'		
7063	29.99	Video Games	40985.0	'Nintendo DS', 'Video Games', 'Games'		
7064	42.98	Video Games	18622.0	'Controllers', 'Video Games', 'Accessories', 'Wii'		
7065	20.2	Video Games	56449.0	'Nintendo DS', 'Video Games', 'Accessories', 'Cases & Protectors'		
7066	9.99	Video Games	41726.0	'Games', 'Video Games', 'PC'		
7067	53.13	Video Games	39111.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7069	59.8	Video Games	42036.0	'Mac', 'Video Games'		
7073	19.99	Video Games	60789.0	'Games', 'Video Games', 'PC'		
7068	17.98	Video Games	54585.0	'Accessories', 'Video Games', 'Adapters', 'Cables & Adapters', 'Wii'		
7071	19.99	Video Games	40596.0	'Games', 'Video Games', 'PC'		
7072	19.99	Software	13234.0	'Games', 'Video Games', 'PC'		
7070	7.5	Electronics	17671.0	'Nintendo DS', 'Video Games', 'Accessories', 'Cases & Protectors'		
7074	29.99	Video Games	21282.0	'Games', 'Video Games', 'PlayStation 3'		
7075	8.99	Video Games	51001.0	'Accessories & Supplies', 'Audio & Video Accessories', 'Accessories', 'Cables', 'Video Games', 'Cables & Interconnects', 'Electronics', 'Cables & Adapters', 'Wii'		
7076	26.99	Video Games	29949.0	'Video Games', 'PC', 'Accessories'		
7077	9.99	Video Games	36907.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7078	10.95	Video Games	89787.0	'Gamepads', 'PC', 'Accessories', 'Video Games', 'Controllers'		
7079	49.99	Electronics	256486.0	'Games', 'Video Games', 'PC'		
7080	9.19	Video Games	29040.0	'Video Games', 'Sensor Bars', 'Accessories', 'Wii'	Wii Motion Plus - Black (Bulk Packaging)	Nintendo
7081	19.99	Video Games	87322.0	'Video Games', 'Accessories', 'PlayStation 3', 'Cases & Protectors'		
7082	9.99	Video Games	58437.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7083	19.99	Video Games	93054.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7084		Video Games	9149.0	'Video Games'		
7085	42.71	Video Games	53929.0	'Games', 'Video Games', 'PC'		
7086	46.98	Video Games	43715.0	'Accessories & Supplies', 'Audio & Video Accessories', 'Accessories', 'Xbox 360', 'Video Games', 'Electronics', 'Cables & Adapters', 'Connectors & Adapters'		
7087	18.17	Video Games	59672.0	'Video Games', 'Sensor Bars', 'Accessories', 'Wii'		
7088	34.99	Video Games	21148.0	'Sony PSP', 'Computers & Accessories', 'Cables & Accessories', 'Video Games', 'Electronics'		
7089	89.98	Video Games	56134.0	'Computers & Accessories', 'Cables & Accessories', 'PC Headsets', 'Xbox 360', 'Accessories', 'Video Games', 'Electronics', 'Headsets & Microphones', 'Headsets'		
7090	54.97	Video Games	250.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7091	19.99	Video Games	50111.0	'Games', 'Video Games', 'PC'		
7092	7.85	Video Games	40706.0	'Games', 'Video Games', 'PC'		
7094	1.52	Video Games	57459.0	'Nintendo DS', 'Video Games', 'Screen Protectors', 'Accessories'	Nintendo DS Lite LCD Screen Protector / Screen Guard, with Application Card and Microfiber Cleaning Cloth	Wimex
7093	0.42			'Nintendo DS', 'Video Games', 'Screen Protectors', 'Accessories'	2 Piece LCD Screen Protector Film for New Nintendo DSi	Generic
7095	6.99	Video Games	3616.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7096	29.99	Video Games	27881.0	'Headsets', 'Video Games', 'Accessories', 'Xbox 360'		
7097	3.45	Video Games	22862.0	'Gamepads', 'Accessories', 'PlayStation 3', 'Video Games', 'Controllers'		
7098	62.29	Video Games	109917.0	'Games', 'Video Games', 'Xbox 360'		
7099	53.99	Video Games	8736.0	'Video Games', 'PC', 'Gaming Mice', 'Accessories'	Razer Deathadder Infrared Gaming Mouse	Razer
7100	9.99	Software	4415.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7101	12.99	Video Games	18638.0	'Hardware', 'Accessories', 'Video Games', 'More Systems', 'Game Boy Advance'		
7102	19.99	Video Games	50031.0	'Games', 'Video Games', 'PC'		
7103	19.99	Video Games	30262.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7104	13.62			'Gamepads', 'Accessories', 'Video Games', 'Controllers', 'Wii'		
7105	9.99	Software	18721.0	'Games', 'Video Games', 'PC'		
7106	41.74	Video Games	2254.0	'Games', 'Video Games', 'PlayStation 3'		
7107	81.35	Video Games	54180.0	'Games', 'Video Games', 'Xbox 360'		
7108	39.99	Video Games	1809.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7109	56.11	Video Games	17913.0	'Games', 'Video Games', 'Xbox 360'		
7110	6.99	Video Games	21476.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7111	15.99	Video Games	45432.0	'Video Games', 'Xbox', 'More Systems'		
7112	14.99	Video Games	30795.0	'Video Games', 'Xbox', 'More Systems'		
7113	47.68	Video Games	80175.0	'Accessories', 'Video Games', 'Racing Wheels', 'Controllers', 'Wii'		
7114	54.95	Video Games	7006.0	'Games', 'Video Games', 'PC'		
7115	9.99	Video Games	27154.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7116	39.5	Video Games	634.0	'Gaming Keyboards', 'Video Games', 'PC', 'Accessories'	Logitech Gaming Keyboard G110	
7117	19.99	Video Games	103218.0	'Games', 'Video Games', 'PC'		
7118		Video Games	31562.0	'Nintendo NES', 'Hardware', 'Consoles', 'Video Games', 'More Systems'		
7119	11.06	Video Games	61881.0	'Games', 'Video Games', 'PC'		
7120	159.99			'Nintendo DS', 'Video Games', 'Consoles'		
7121	149.99	Video Games	23097.0	'Nintendo DS', 'Video Games', 'Consoles'		
7122	99.99	Video Games	60181.0	'Games', 'Video Games', 'PC'		
7123	4.99	Video Games	5170.0	'Games', 'Video Games', 'PC'		
7124	2.82	Video Games	45090.0	'Cases & Protectors', 'Video Games', 'Accessories', 'Sony PSP'		
7125	21.5	Video Games	69798.0	'Games', 'Video Games', 'PC'		
7126	44.16	Video Games	16898.0	'Hardware', 'Accessories', 'PlayStation 3', 'Sega Genesis', 'Video Games', 'More Systems'		
7127	19.99	Video Games	33371.0	'Games', 'Video Games', 'PC'		
7128	19.48	Video Games	3808.0	'Games', 'Video Games', 'PC'		
7129	17.58	Video Games	56775.0	'Games', 'Video Games', 'PC'		
7131	50.23	Video Games	50378.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7130	15.78	Video Games	68482.0	'Games', 'Video Games', 'PC'		
7132	29.99	Video Games	26930.0	'Games', 'Video Games', 'Xbox 360'		
7134	9.99	Video Games	93159.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7133	9.99	Video Games	41973.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7135	71.11	Video Games	31485.0	'Accessories', 'Xbox 360', 'Batteries & Chargers', 'Video Games', 'Batteries'		
7136	19.99	Video Games	34778.0	'Games', 'Video Games', 'PC'		
7137	24.99	Video Games	5796.0	'Gamepads', 'Accessories', 'PlayStation 3', 'Video Games', 'Controllers'		
7138	10.89	Video Games	15938.0	'Games', 'Video Games', 'PC'		
7139	29.99	Video Games	82604.0	'Nintendo DS', 'Video Games', 'Games'		
7143	15.46	Video Games	15469.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7140	34.99			'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7142	19.99	Video Games	3652.0	'Games', 'Video Games', 'PlayStation 3'		
7141	19.99	Video Games	25825.0	'Games', 'Video Games', 'Xbox 360'		
7144	9.99	Video Games	18404.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7145	9.99	Video Games	69484.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7147	4.36	Electronics	453160.0	'Accessories', 'Xbox 360', 'Cables', 'Video Games', 'Cables & Adapters'		
7149	0.01	Video Games	54345.0	'Accessories', 'PlayStation 3', 'Cables', 'Video Games', 'Cables & Adapters'		
7146	3.82	Video Games	71144.0	'Hardware', 'Accessories', 'Nintendo 64', 'Video Games', 'More Systems'		
7148	5.99	Video Games	38450.0	'Sony PSP', 'Accessories', 'Video Games', 'Adapters', 'Cables & Adapters'		
7150	16.06	Video Games	74653.0	'Nintendo DS', 'Video Games', 'Accessories', 'Accessory Kits'		
7151	93.97	Electronics	69901.0	'Accessories', 'Video Games', 'Controllers', 'Remotes', 'Wii'		
7152	19.99	Electronics	3236.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7153	300.0	Video Games	4879.0	'Consoles', 'Video Games', 'PlayStation 3'		
7154	11.04	Video Games	28135.0	'Video Games', 'Accessories', 'PlayStation 3'		
7155	9.99	Video Games	62678.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7156	24.24	Video Games	13576.0	'Games', 'Video Games', 'PlayStation 3'		
7157	25.0	Video Games	79013.0	'Games', 'Video Games', 'PC'		
7159	19.99	Video Games	58547.0	'Games', 'Video Games', 'PC'		
7158	49.99	Video Games	36735.0	'Games', 'Video Games', 'Xbox 360'		
7160	4.71	Video Games	50448.0	'Games', 'Video Games', 'PC'		
7161	111.88	Video Games	82044.0	'Games', 'Video Games', 'PC'		
7162	34.99	Video Games	12604.0	'Nintendo DS', 'Video Games', 'Games'		
7163	21.14	Video Games	92578.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7164	59.9	Video Games	72213.0	'Games', 'Networking', 'Xbox One', 'Accessories', 'Xbox 360', 'Subscription Cards', 'Video Games', 'LIVE', 'Gift Cards'		
7165	250.74	Video Games	15018.0	'Games', 'Video Games', 'Xbox 360'		
7166	97.99	Video Games	11761.0	'Games', 'Video Games', 'PC'		
7167	14.99	Video Games	6360.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7168	19.99	Video Games	29620.0	'Games', 'Video Games', 'Xbox 360'		
7170	19.99	Video Games	20747.0	'Games', 'Video Games', 'PlayStation 3'		
7169	3.48	Video Games	5526.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7171	42.49	Video Games	65533.0	'Memory', 'Video Games', 'Accessories', 'Wii'	NINTENDO WII DVD DRIVE D2C COMPLEET	Wiisingonline
7172	99.47	Video Games	34128.0	'Networking', 'Sony PSP', 'PlayStation 2', 'Hardware', 'Accessories', 'PlayStation 3', 'Video Games', 'More Systems'		
7173	19.99	Video Games	101431.0	'Games', 'Video Games', 'PC'		
7174	99.99	Video Games	29909.0	'Video Games'		
7177	19.99	Video Games	30855.0	'Nintendo DS', 'Video Games', 'Games', 'Kids & Family'		
7178	113.97	Software	11593.0	'Games', 'Video Games', 'Xbox 360'		
7175	17.98	Toys & Games	498882.0	'Games', 'Video Games', 'PlayStation 3'		
7176	44.06	Video Games	30091.0	'Games', 'Video Games', 'Wii'		
7181	29.99	Video Games	46504.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7180	15.99	Video Games	64196.0	'Games', 'Video Games', 'PC'		
7179	29.99	Video Games	24032.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7183	19.99	Video Games	31788.0	'Games', 'Video Games', 'Kids & Family', 'PlayStation 3'		
7184	36.42			'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7182	55.91	Video Games	30483.0	'Games', 'Video Games', 'Xbox 360'		
7185	6.99			'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7186	29.99			'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7187	9.25			'Accessories', 'Video Games', 'Accessory Kits', 'Controllers', 'Wii'		
7188	73.34			'Games', 'Video Games', 'Wii'		
7189	124.98	Video Games	24017.0	'Games', 'Video Games', 'Kids & Family', 'Xbox 360'		
7190	39.99	Video Games	3529.0	'Games', 'Video Games', 'PlayStation 3'		
7191	48.93			'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7192	14.99	Video Games	61157.0	'Games', 'Casual Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7193	31.99	Video Games	2522.0	'Video Games', 'PC', 'Gaming Mice', 'Accessories'	Razer Abyssus Optical PC Gaming Mouse	Razer
7194	28.5	Video Games	8430.0	'Games', 'Video Games', 'PC'		
7195	35.95	Video Games	54591.0	'Games', 'Video Games', 'PC'		
7196	42.99	Video Games	55024.0	'Gamepads', 'Accessories', 'PlayStation 3', 'Video Games', 'Controllers'		
7197		Video Games	16730.0	'Games', 'Video Games', 'Digital Games & DLC', 'PlayStation 3'		
7198		Video Games	29010.0	'Games', 'Video Games', 'Digital Games & DLC', 'PlayStation 3'		
7199		Video Games	90305.0	'Games', 'Kids & Family', 'PlayStation 3', 'Video Games', 'Digital Games & DLC'		
7200	9.99			'Games', 'Kids & Family', 'PlayStation 3', 'Video Games', 'Digital Games & DLC'		
7201	19.99	Video Games	8529.0	'Movies & TV', 'TV', 'Exercise Videos', 'Exercise & Fitness', 'Sports & Outdoors', 'Video Games', 'Wii'		
7202	67.62	Video Games	41173.0	'Video Games', 'PC', 'Gaming Mice', 'Accessories'	Razer Imperator Ergonomic Laser Gaming Mouse	
7203	32.43	Video Games	24243.0	'Controllers', 'Video Games', 'PC', 'Accessories'		
7204	0.99	Video Games	38412.0	'Games', 'PC Game Downloads', 'PC', 'Video Games', 'Digital Games'		
7205	39.99			'Games', 'Video Games', 'Xbox 360'		
7207	49.99			'Games', 'Video Games', 'Xbox 360'		
7206	39.99			'Games', 'Video Games', 'PlayStation 3'		
7208	14.51	Video Games	36017.0	'Accessories', 'Batteries & Chargers', 'Video Games', 'Chargers', 'Wii'		
7210	19.99	Video Games	49684.0	'Games', 'Video Games', 'PC'		
7209	19.99	Video Games	70932.0	'Games', 'Video Games', 'PlayStation 3'		
